Member_number,Date,productId,items,productName,price,Category,TotalPrice,Transactions_id
2200,2015-03-11,26,2,berries,10.8,Fresh Food,21.6,4472
4073,2015-01-29,26,3,berries,10.8,Fresh Food,32.400000000000006,11408
3700,2015-04-19,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,10063
3973,2015-06-10,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,11093
2715,2015-07-06,29,2,ham,15.2,Fresh Food,30.4,6392
3967,2015-11-23,2,2,whole milk,1.8,Dairy,3.6,11073
4002,2015-09-03,1,1,tropical fruit,7.8,Fresh Food,7.8,11175
2962,2015-03-01,17,1,bottled water,0.5,Beverages,0.5,7319
4340,2015-12-25,16,1,butter milk,6.1,Dairy,6.1,12507
2092,2015-11-06,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,4089
3143,2015-05-24,27,2,coffee,8.5,Beverages,17.0,7998
2209,2015-10-03,50,3,bottled beer,1.8,Beverages,5.4,4499
2816,2015-08-22,66,1,onions,1.3,Fresh Food,1.3,6801
2659,2015-06-01,21,2,hamburger meat,12.3,Fresh Food,24.6,6177
1588,2015-10-13,19,3,sausage,3.1,Fresh Food,9.3,2145
1144,2015-10-15,59,2,hard cheese,4.5,Dairy,9.0,529
2166,2015-12-10,19,3,sausage,3.1,Fresh Food,9.3,4348
3300,2015-10-06,21,2,hamburger meat,12.3,Fresh Food,24.6,8563
3944,2015-01-03,66,1,onions,1.3,Fresh Food,1.3,10977
4979,2015-04-24,27,1,coffee,8.5,Beverages,8.5,14898
2630,2015-01-21,71,2,shopping bags,5.12,Household & Hygiene,10.24,6078
4240,2015-04-29,18,3,yogurt,2.2,Dairy,6.6000000000000005,12088
2357,2015-07-08,38,1,soda,0.8,Beverages,0.8,5057
1743,2015-04-18,76,1,sliced cheese,4.2,Dairy,4.2,2723
2331,2015-02-15,19,1,sausage,3.1,Fresh Food,3.1,4953
1643,2015-04-28,18,2,yogurt,2.2,Dairy,4.4,2357
1291,2015-03-20,69,2,domestic eggs,1.25,Fresh Food,2.5,1063
3675,2015-07-04,2,3,whole milk,1.8,Dairy,5.4,9961
4134,2015-11-06,57,3,meat,8.5,Fresh Food,25.5,11663
1363,2015-06-21,77,3,dish cleaner,2.5,Household & Hygiene,7.5,1321
4212,2015-05-01,4,2,other vegetables,0.8,Fresh Food,1.6,11963
1500,2015-03-21,2,2,whole milk,1.8,Dairy,3.6,1840
2622,2015-10-01,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,6047
3543,2015-03-18,1,3,tropical fruit,7.8,Fresh Food,23.4,9457
2525,2015-05-24,78,2,baking powder,1.8,Pantry Staples,3.6,5684
1264,2015-10-12,15,3,specialty bar,5.2,Bakery & Sweets,15.600000000000001,952
3601,2015-07-06,58,1,ice cream,1.8,Frozen & Processed Food,1.8,9703
1771,2015-03-23,9,2,frankfurter,5.5,Fresh Food,11.0,2834
4694,2015-02-06,25,3,canned beer,1.1,Beverages,3.3000000000000003,13842
1122,2015-12-21,17,2,bottled water,0.5,Beverages,1.0,444
3507,2015-08-12,4,1,other vegetables,0.8,Fresh Food,0.8,9313
4524,2015-04-26,7,2,citrus fruit,1.5,Fresh Food,3.0,13175
3612,2015-09-27,19,2,sausage,3.1,Fresh Food,6.2,9737
3262,2015-06-11,69,2,domestic eggs,1.25,Fresh Food,2.5,8428
1897,2015-01-25,23,2,pork,7.2,Fresh Food,14.4,3340
1656,2015-10-30,79,1,specialty cheese,12.14,Dairy,12.14,2419
3953,2015-01-10,23,2,pork,7.2,Fresh Food,14.4,11006
1488,2015-06-21,8,2,beef,19.5,Fresh Food,39.0,1786
1652,2015-03-17,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2395
4953,2015-09-16,10,2,chicken,7.2,Fresh Food,14.4,14814
3445,2015-04-30,38,3,soda,0.8,Beverages,2.4000000000000004,9065
3180,2015-03-15,2,1,whole milk,1.8,Dairy,1.8,8122
4934,2015-09-06,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,14732
2980,2015-04-27,50,1,bottled beer,1.8,Beverages,1.8,7379
2763,2015-02-13,22,1,root vegetables,1.8,Fresh Food,1.8,6583
4819,2015-03-04,24,3,pastry,3.1,Bakery & Sweets,9.3,14319
3169,2015-07-02,26,2,berries,10.8,Fresh Food,21.6,8085
1850,2015-03-11,7,1,citrus fruit,1.5,Fresh Food,1.5,3148
4285,2015-12-29,2,2,whole milk,1.8,Dairy,3.6,12261
4366,2015-08-13,38,3,soda,0.8,Beverages,2.4000000000000004,12597
2253,2015-06-16,17,3,bottled water,0.5,Beverages,1.5,4668
3398,2015-03-11,1,3,tropical fruit,7.8,Fresh Food,23.4,8901
2215,2015-07-22,80,1,salty snack,0.5,Snacks,0.5,4525
3737,2015-03-03,17,2,bottled water,0.5,Beverages,1.0,10189
2649,2015-11-28,14,2,chocolate,11.5,Bakery & Sweets,23.0,6145
3203,2015-08-07,7,2,citrus fruit,1.5,Fresh Food,3.0,8207
4261,2015-02-16,17,3,bottled water,0.5,Beverages,1.5,12163
2435,2015-07-17,66,1,onions,1.3,Fresh Food,1.3,5340
2046,2015-08-21,51,3,dessert,1.15,Bakery & Sweets,3.4499999999999997,3903
4267,2015-02-11,8,3,beef,19.5,Fresh Food,58.5,12189
1086,2015-12-28,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,307
1992,2015-01-04,8,3,beef,19.5,Fresh Food,58.5,3688
3622,2015-07-26,38,2,soda,0.8,Beverages,1.6,9779
4700,2015-06-27,27,1,coffee,8.5,Beverages,8.5,13879
2272,2015-05-16,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,4746
1663,2015-05-19,23,1,pork,7.2,Fresh Food,7.2,2448
2519,2015-06-03,38,2,soda,0.8,Beverages,1.6,5650
2639,2015-10-30,19,3,sausage,3.1,Fresh Food,9.3,6108
1466,2015-04-19,8,3,beef,19.5,Fresh Food,58.5,1696
4122,2015-10-23,2,1,whole milk,1.8,Dairy,1.8,11612
3598,2015-04-15,23,1,pork,7.2,Fresh Food,7.2,9689
3097,2015-08-10,26,1,berries,10.8,Fresh Food,10.8,7815
1873,2015-09-19,19,2,sausage,3.1,Fresh Food,6.2,3237
1537,2015-02-01,17,2,bottled water,0.5,Beverages,1.0,1970
3960,2015-03-25,1,1,tropical fruit,7.8,Fresh Food,7.8,11042
1136,2015-06-15,37,3,herbs,6.5,Fresh Food,19.5,496
2453,2015-12-21,18,2,yogurt,2.2,Dairy,4.4,5423
1746,2015-02-15,81,2,Instant food products,0.6,Frozen & Processed Food,1.2,2729
3572,2015-06-09,53,2,specialty chocolate,18.8,Bakery & Sweets,37.6,9570
3246,2015-06-24,27,1,coffee,8.5,Beverages,8.5,8357
3207,2015-11-26,50,1,bottled beer,1.8,Beverages,1.8,8229
1042,2015-02-12,8,1,beef,19.5,Fresh Food,19.5,154
1176,2015-03-30,2,1,whole milk,1.8,Dairy,1.8,654
3054,2015-02-23,9,1,frankfurter,5.5,Fresh Food,5.5,7659
4486,2015-12-02,9,3,frankfurter,5.5,Fresh Food,16.5,13022
1580,2015-12-05,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2110
1623,2015-11-02,9,1,frankfurter,5.5,Fresh Food,5.5,2289
4169,2015-11-24,2,2,whole milk,1.8,Dairy,3.6,11803
2254,2015-01-24,9,1,frankfurter,5.5,Fresh Food,5.5,4673
4095,2015-11-01,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,11493
1264,2015-11-17,17,3,bottled water,0.5,Beverages,1.5,953
3375,2015-01-06,23,2,pork,7.2,Fresh Food,14.4,8829
3242,2015-05-23,17,3,bottled water,0.5,Beverages,1.5,8343
2227,2015-06-07,4,1,other vegetables,0.8,Fresh Food,0.8,4562
3847,2015-12-03,21,2,hamburger meat,12.3,Fresh Food,24.6,10617
3897,2015-05-31,21,1,hamburger meat,12.3,Fresh Food,12.3,10798
1799,2015-09-27,71,1,shopping bags,5.12,Household & Hygiene,5.12,2960
2920,2015-04-26,2,2,whole milk,1.8,Dairy,3.6,7154
3713,2015-01-31,58,1,ice cream,1.8,Frozen & Processed Food,1.8,10103
4230,2015-11-05,24,3,pastry,3.1,Bakery & Sweets,9.3,12047
1455,2015-03-18,29,1,ham,15.2,Fresh Food,15.2,1654
3687,2015-03-18,9,2,frankfurter,5.5,Fresh Food,11.0,10016
3869,2015-08-01,19,2,sausage,3.1,Fresh Food,6.2,10703
2988,2015-10-14,50,2,bottled beer,1.8,Beverages,3.6,7404
4242,2015-03-30,17,1,bottled water,0.5,Beverages,0.5,12093
4118,2015-12-24,57,2,meat,8.5,Fresh Food,17.0,11594
4996,2015-10-24,51,2,dessert,1.15,Bakery & Sweets,2.3,14950
4489,2015-03-04,4,1,other vegetables,0.8,Fresh Food,0.8,13038
1199,2015-11-09,49,3,beverages,1.1,Beverages,3.3000000000000003,726
4108,2015-05-12,29,1,ham,15.2,Fresh Food,15.2,11549
3484,2015-06-05,15,2,specialty bar,5.2,Bakery & Sweets,10.4,9213
1239,2015-08-31,20,2,brown bread,0.8,Bakery & Sweets,1.6,876
4839,2015-12-19,2,1,whole milk,1.8,Dairy,1.8,14410
4748,2015-05-07,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,14057
4426,2015-06-06,50,2,bottled beer,1.8,Beverages,3.6,12805
3571,2015-12-11,82,2,pet care,5.8,Pet Care,11.6,9566
2852,2015-06-08,7,2,citrus fruit,1.5,Fresh Food,3.0,6915
3638,2015-05-26,23,1,pork,7.2,Fresh Food,7.2,9823
3635,2015-03-10,4,2,other vegetables,0.8,Fresh Food,1.6,9810
2723,2015-05-07,56,3,white wine,14.2,Beverages,42.599999999999994,6425
3495,2015-03-11,2,2,whole milk,1.8,Dairy,3.6,9261
2813,2015-11-16,3,2,pip fruit,3.0,Fresh Food,6.0,6781
2799,2015-09-02,35,3,sugar,1.2,Bakery & Sweets,3.5999999999999996,6718
4723,2015-05-22,1,2,tropical fruit,7.8,Fresh Food,15.6,13965
3313,2015-04-08,22,1,root vegetables,1.8,Fresh Food,1.8,8619
4748,2015-12-15,38,1,soda,0.8,Beverages,0.8,14058
2991,2015-02-16,2,1,whole milk,1.8,Dairy,1.8,7419
1483,2015-04-01,1,3,tropical fruit,7.8,Fresh Food,23.4,1765
3950,2015-10-01,83,2,white bread,0.3,Bakery & Sweets,0.6,10997
1634,2015-01-16,20,1,brown bread,0.8,Bakery & Sweets,0.8,2331
2694,2015-11-21,1,3,tropical fruit,7.8,Fresh Food,23.4,6313
2707,2015-10-18,69,2,domestic eggs,1.25,Fresh Food,2.5,6367
2813,2015-07-16,27,3,coffee,8.5,Beverages,25.5,6780
2276,2015-01-11,38,1,soda,0.8,Beverages,0.8,4763
4726,2015-02-06,2,1,whole milk,1.8,Dairy,1.8,13975
4353,2015-05-25,50,1,bottled beer,1.8,Beverages,1.8,12550
4017,2015-08-13,23,3,pork,7.2,Fresh Food,21.6,11229
1422,2015-08-21,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,1535
2714,2015-03-15,18,1,yogurt,2.2,Dairy,2.2,6391
2769,2015-07-21,43,3,sparkling wine,12.5,Beverages,37.5,6603
4166,2015-04-30,17,1,bottled water,0.5,Beverages,0.5,11793
3614,2015-03-02,7,1,citrus fruit,1.5,Fresh Food,1.5,9743
4361,2015-09-05,21,2,hamburger meat,12.3,Fresh Food,24.6,12573
1922,2015-09-22,13,3,packaged fruit/vegetables,3.5,Fresh Food,10.5,3435
4728,2015-09-06,4,1,other vegetables,0.8,Fresh Food,0.8,13981
3646,2015-08-08,38,1,soda,0.8,Beverages,0.8,9849
1155,2015-08-10,2,3,whole milk,1.8,Dairy,5.4,573
2119,2015-06-11,37,2,herbs,6.5,Fresh Food,13.0,4175
1602,2015-08-29,7,2,citrus fruit,1.5,Fresh Food,3.0,2195
1074,2015-06-24,28,1,misc. beverages,1.2,Beverages,1.2,267
2256,2015-04-11,84,3,female sanitary products,2.5,Personal Care,7.5,4682
1348,2015-09-17,38,2,soda,0.8,Beverages,1.6,1266
3806,2015-08-28,1,3,tropical fruit,7.8,Fresh Food,23.4,10466
1711,2015-06-06,38,3,soda,0.8,Beverages,2.4000000000000004,2592
3959,2015-04-12,83,1,white bread,0.3,Bakery & Sweets,0.3,11033
1590,2015-08-15,27,2,coffee,8.5,Beverages,17.0,2151
1962,2015-06-08,1,1,tropical fruit,7.8,Fresh Food,7.8,3592
1766,2015-01-21,23,2,pork,7.2,Fresh Food,14.4,2811
2551,2015-10-21,7,2,citrus fruit,1.5,Fresh Food,3.0,5779
2294,2015-09-23,9,2,frankfurter,5.5,Fresh Food,11.0,4828
4531,2015-05-29,9,2,frankfurter,5.5,Fresh Food,11.0,13211
2957,2015-04-12,9,2,frankfurter,5.5,Fresh Food,11.0,7293
4415,2015-01-27,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,12775
1476,2015-08-26,18,1,yogurt,2.2,Dairy,2.2,1734
3978,2015-07-23,19,3,sausage,3.1,Fresh Food,9.3,11111
2062,2015-09-22,2,2,whole milk,1.8,Dairy,3.6,3967
3252,2015-06-28,3,1,pip fruit,3.0,Fresh Food,3.0,8393
3922,2015-06-24,2,2,whole milk,1.8,Dairy,3.6,10904
1491,2015-10-17,22,1,root vegetables,1.8,Fresh Food,1.8,1799
3526,2015-08-26,66,3,onions,1.3,Fresh Food,3.9000000000000004,9396
4060,2015-12-11,53,1,specialty chocolate,18.8,Bakery & Sweets,18.8,11367
1067,2015-04-08,21,1,hamburger meat,12.3,Fresh Food,12.3,247
2840,2015-01-27,68,1,photo/film,11.9,Household & Hygiene,11.9,6874
4484,2015-11-27,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,13017
2353,2015-02-07,25,1,canned beer,1.1,Beverages,1.1,5040
3130,2015-02-18,25,2,canned beer,1.1,Beverages,2.2,7944
4273,2015-06-14,4,1,other vegetables,0.8,Fresh Food,0.8,12216
4565,2015-12-30,25,1,canned beer,1.1,Beverages,1.1,13330
2504,2015-08-14,45,3,curd,9.8,Dairy,29.400000000000002,5582
4127,2015-10-23,11,1,butter,3.2,Dairy,3.2,11634
2690,2015-04-01,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,6290
4129,2015-09-22,2,2,whole milk,1.8,Dairy,3.6,11639
4511,2015-06-29,8,1,beef,19.5,Fresh Food,19.5,13133
1602,2015-08-04,19,3,sausage,3.1,Fresh Food,9.3,2191
4369,2015-02-01,38,3,soda,0.8,Beverages,2.4000000000000004,12607
1302,2015-09-29,12,2,fruit/vegetable juice,2.1,Beverages,4.2,1101
3326,2015-04-30,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,8666
2066,2015-05-21,3,1,pip fruit,3.0,Fresh Food,3.0,3984
3483,2015-01-15,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,9207
2840,2015-02-12,49,1,beverages,1.1,Beverages,1.1,6871
1807,2015-05-18,21,3,hamburger meat,12.3,Fresh Food,36.900000000000006,2982
2067,2015-08-12,22,1,root vegetables,1.8,Fresh Food,1.8,3990
3783,2015-02-17,25,3,canned beer,1.1,Beverages,3.3000000000000003,10385
2884,2015-01-04,75,1,frozen vegetables,2.5,Frozen & Processed Food,2.5,7035
2908,2015-03-15,25,2,canned beer,1.1,Beverages,2.2,7107
1330,2015-07-10,44,1,newspapers,3.2,Specialty & Seasonal,3.2,1198
2293,2015-05-08,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,4815
3718,2015-05-20,21,2,hamburger meat,12.3,Fresh Food,24.6,10120
4338,2015-01-25,3,1,pip fruit,3.0,Fresh Food,3.0,12499
3486,2015-11-08,25,2,canned beer,1.1,Beverages,2.2,9225
3635,2015-09-04,40,1,grapes,9.4,Fresh Food,9.4,9809
2857,2015-02-18,22,3,root vegetables,1.8,Fresh Food,5.4,6934
3684,2015-08-13,7,3,citrus fruit,1.5,Fresh Food,4.5,10002
3120,2015-10-20,85,1,cling film/bags,2.2,Household & Hygiene,2.2,7912
3872,2015-03-19,9,1,frankfurter,5.5,Fresh Food,5.5,10715
2777,2015-04-07,2,1,whole milk,1.8,Dairy,1.8,6631
2702,2015-05-27,23,3,pork,7.2,Fresh Food,21.6,6345
4796,2015-06-29,10,1,chicken,7.2,Fresh Food,7.2,14236
1564,2015-10-23,19,3,sausage,3.1,Fresh Food,9.3,2049
2740,2015-07-02,15,2,specialty bar,5.2,Bakery & Sweets,10.4,6483
1833,2015-04-13,74,3,whipped/sour cream,5.5,Dairy,16.5,3085
1757,2015-12-23,22,3,root vegetables,1.8,Fresh Food,5.4,2778
2975,2015-10-24,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,7359
4032,2015-08-10,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,11280
3979,2015-09-16,7,1,citrus fruit,1.5,Fresh Food,1.5,11112
3772,2015-03-09,2,1,whole milk,1.8,Dairy,1.8,10336
4523,2015-10-28,9,3,frankfurter,5.5,Fresh Food,16.5,13169
4004,2015-04-19,27,1,coffee,8.5,Beverages,8.5,11186
2936,2015-06-08,29,3,ham,15.2,Fresh Food,45.599999999999994,7209
2394,2015-06-21,25,1,canned beer,1.1,Beverages,1.1,5193
4616,2015-08-16,25,1,canned beer,1.1,Beverages,1.1,13516
2362,2015-07-08,25,3,canned beer,1.1,Beverages,3.3000000000000003,5078
3593,2015-11-03,3,1,pip fruit,3.0,Fresh Food,3.0,9661
4389,2015-08-27,23,3,pork,7.2,Fresh Food,21.6,12683
3206,2015-08-11,86,1,soap,3.8,Household & Hygiene,3.8,8222
4601,2015-01-04,3,1,pip fruit,3.0,Fresh Food,3.0,13464
4382,2015-11-13,8,2,beef,19.5,Fresh Food,39.0,12656
2718,2015-06-08,19,2,sausage,3.1,Fresh Food,6.2,6407
4691,2015-10-12,87,3,frozen chicken,3.5,Frozen & Processed Food,10.5,13828
3735,2015-11-28,38,2,soda,0.8,Beverages,1.6,10183
3900,2015-12-20,1,3,tropical fruit,7.8,Fresh Food,23.4,10811
4959,2015-06-30,4,2,other vegetables,0.8,Fresh Food,1.6,14837
1815,2015-08-30,8,1,beef,19.5,Fresh Food,19.5,3014
2454,2015-04-08,57,3,meat,8.5,Fresh Food,25.5,5426
4778,2015-01-15,57,3,meat,8.5,Fresh Food,25.5,14155
2289,2015-11-04,17,1,bottled water,0.5,Beverages,0.5,4799
1734,2015-07-13,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,2680
4019,2015-02-05,24,3,pastry,3.1,Bakery & Sweets,9.3,11238
4605,2015-05-28,23,2,pork,7.2,Fresh Food,14.4,13480
4864,2015-11-14,3,3,pip fruit,3.0,Fresh Food,9.0,14503
4205,2015-02-22,8,1,beef,19.5,Fresh Food,19.5,11940
1862,2015-08-03,8,2,beef,19.5,Fresh Food,39.0,3187
1846,2015-07-19,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,3133
2019,2015-05-28,7,1,citrus fruit,1.5,Fresh Food,1.5,3802
2042,2015-11-19,57,1,meat,8.5,Fresh Food,8.5,3884
1768,2015-05-26,49,2,beverages,1.1,Beverages,2.2,2824
3847,2015-03-26,8,3,beef,19.5,Fresh Food,58.5,10620
3557,2015-07-20,29,2,ham,15.2,Fresh Food,30.4,9514
3975,2015-02-27,21,1,hamburger meat,12.3,Fresh Food,12.3,11100
4198,2015-03-18,8,2,beef,19.5,Fresh Food,39.0,11918
2580,2015-09-04,8,1,beef,19.5,Fresh Food,19.5,5884
3474,2015-08-25,22,2,root vegetables,1.8,Fresh Food,3.6,9174
1678,2015-11-14,7,3,citrus fruit,1.5,Fresh Food,4.5,2486
4254,2015-08-14,18,2,yogurt,2.2,Dairy,4.4,12130
4704,2015-08-21,1,2,tropical fruit,7.8,Fresh Food,15.6,13887
3343,2015-05-10,9,1,frankfurter,5.5,Fresh Food,5.5,8715
3812,2015-06-24,8,1,beef,19.5,Fresh Food,19.5,10492
3093,2015-03-13,71,1,shopping bags,5.12,Household & Hygiene,5.12,7797
2170,2015-06-18,25,2,canned beer,1.1,Beverages,2.2,4365
4867,2015-10-29,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,14516
3899,2015-03-23,4,1,other vegetables,0.8,Fresh Food,0.8,10805
2941,2015-10-03,21,1,hamburger meat,12.3,Fresh Food,12.3,7227
1958,2015-07-03,21,2,hamburger meat,12.3,Fresh Food,24.6,3575
2760,2015-08-08,9,1,frankfurter,5.5,Fresh Food,5.5,6566
4413,2015-08-03,50,3,bottled beer,1.8,Beverages,5.4,12766
1737,2015-05-15,1,3,tropical fruit,7.8,Fresh Food,23.4,2694
4202,2015-02-18,38,1,soda,0.8,Beverages,0.8,11934
1065,2015-11-13,9,1,frankfurter,5.5,Fresh Food,5.5,238
3819,2015-06-28,10,2,chicken,7.2,Fresh Food,14.4,10519
2854,2015-02-08,27,3,coffee,8.5,Beverages,25.5,6918
4387,2015-09-16,2,3,whole milk,1.8,Dairy,5.4,12670
4530,2015-04-12,70,1,margarine,3.5,Pantry Staples,3.5,13204
4191,2015-11-03,1,2,tropical fruit,7.8,Fresh Food,15.6,11882
3102,2015-12-04,57,3,meat,8.5,Fresh Food,25.5,7834
1946,2015-01-25,60,3,cream cheese,6.3,Dairy,18.9,3537
2156,2015-05-15,44,2,newspapers,3.2,Specialty & Seasonal,6.4,4310
1444,2015-12-16,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,1618
1699,2015-05-14,7,3,citrus fruit,1.5,Fresh Food,4.5,2559
4954,2015-05-04,2,3,whole milk,1.8,Dairy,5.4,14816
2207,2015-04-08,9,2,frankfurter,5.5,Fresh Food,11.0,4496
4826,2015-01-28,29,3,ham,15.2,Fresh Food,45.599999999999994,14356
2374,2015-06-08,9,1,frankfurter,5.5,Fresh Food,5.5,5117
1604,2015-08-18,19,1,sausage,3.1,Fresh Food,3.1,2205
4437,2015-11-29,69,2,domestic eggs,1.25,Fresh Food,2.5,12857
2319,2015-05-10,2,2,whole milk,1.8,Dairy,3.6,4914
3018,2015-06-27,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,7516
1195,2015-09-28,2,1,whole milk,1.8,Dairy,1.8,713
1768,2015-09-04,19,3,sausage,3.1,Fresh Food,9.3,2818
3017,2015-09-28,45,1,curd,9.8,Dairy,9.8,7513
3384,2015-11-29,17,3,bottled water,0.5,Beverages,1.5,8858
1918,2015-01-30,8,1,beef,19.5,Fresh Food,19.5,3416
2524,2015-10-17,9,3,frankfurter,5.5,Fresh Food,16.5,5676
2798,2015-06-17,10,1,chicken,7.2,Fresh Food,7.2,6714
2096,2015-01-25,19,2,sausage,3.1,Fresh Food,6.2,4103
1489,2015-03-13,23,1,pork,7.2,Fresh Food,7.2,1793
1431,2015-07-20,18,3,yogurt,2.2,Dairy,6.6000000000000005,1575
2747,2015-07-05,2,1,whole milk,1.8,Dairy,1.8,6516
3054,2015-03-22,9,1,frankfurter,5.5,Fresh Food,5.5,7658
2691,2015-10-09,8,1,beef,19.5,Fresh Food,19.5,6301
1752,2015-04-19,3,2,pip fruit,3.0,Fresh Food,6.0,2757
3027,2015-09-15,19,1,sausage,3.1,Fresh Food,3.1,7546
4452,2015-06-17,24,2,pastry,3.1,Bakery & Sweets,6.2,12905
4129,2015-08-13,10,2,chicken,7.2,Fresh Food,14.4,11638
3523,2015-11-09,22,1,root vegetables,1.8,Fresh Food,1.8,9381
2128,2015-02-11,2,1,whole milk,1.8,Dairy,1.8,4201
4867,2015-02-03,39,1,detergent,5.5,Household & Hygiene,5.5,14514
4762,2015-10-30,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,14111
1632,2015-05-29,88,1,house keeping products,8.5,Household & Hygiene,8.5,2324
4018,2015-11-17,18,2,yogurt,2.2,Dairy,4.4,11231
1722,2015-07-13,1,1,tropical fruit,7.8,Fresh Food,7.8,2629
1438,2015-10-19,1,3,tropical fruit,7.8,Fresh Food,23.4,1595
3958,2015-10-27,45,1,curd,9.8,Dairy,9.8,11029
3292,2015-09-13,8,3,beef,19.5,Fresh Food,58.5,8531
2861,2015-02-23,2,3,whole milk,1.8,Dairy,5.4,6950
1757,2015-02-24,23,1,pork,7.2,Fresh Food,7.2,2779
1509,2015-12-30,4,2,other vegetables,0.8,Fresh Food,1.6,1874
2364,2015-05-11,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,5087
3084,2015-10-26,9,1,frankfurter,5.5,Fresh Food,5.5,7766
1850,2015-02-17,18,1,yogurt,2.2,Dairy,2.2,3150
1949,2015-03-17,2,2,whole milk,1.8,Dairy,3.6,3551
4740,2015-10-02,17,3,bottled water,0.5,Beverages,1.5,14014
1072,2015-10-23,9,3,frankfurter,5.5,Fresh Food,16.5,259
4196,2015-07-09,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,11909
4814,2015-09-13,2,1,whole milk,1.8,Dairy,1.8,14305
1514,2015-02-28,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,1895
4584,2015-10-25,10,2,chicken,7.2,Fresh Food,14.4,13402
2751,2015-02-03,1,3,tropical fruit,7.8,Fresh Food,23.4,6528
4155,2015-09-24,19,3,sausage,3.1,Fresh Food,9.3,11747
4670,2015-10-11,19,1,sausage,3.1,Fresh Food,3.1,13734
4566,2015-07-27,9,3,frankfurter,5.5,Fresh Food,16.5,13334
2371,2015-08-30,64,2,UHT-milk,2.1,Dairy,4.2,5113
3442,2015-11-14,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,9055
3090,2015-09-27,25,1,canned beer,1.1,Beverages,1.1,7793
1457,2015-01-09,18,2,yogurt,2.2,Dairy,4.4,1662
4952,2015-04-08,74,2,whipped/sour cream,5.5,Dairy,11.0,14808
3165,2015-01-11,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,8067
2608,2015-09-19,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,5996
2040,2015-10-07,49,1,beverages,1.1,Beverages,1.1,3870
1327,2015-08-09,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,1185
3363,2015-01-07,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,8793
1731,2015-09-09,50,2,bottled beer,1.8,Beverages,3.6,2665
2760,2015-08-02,7,3,citrus fruit,1.5,Fresh Food,4.5,6564
3120,2015-01-14,17,1,bottled water,0.5,Beverages,0.5,7910
1332,2015-04-30,24,1,pastry,3.1,Bakery & Sweets,3.1,1209
4530,2015-09-12,69,1,domestic eggs,1.25,Fresh Food,1.25,13205
3145,2015-02-23,8,1,beef,19.5,Fresh Food,19.5,8006
1099,2015-08-13,89,1,spread cheese,2.5,Dairy,2.5,355
3188,2015-12-06,1,1,tropical fruit,7.8,Fresh Food,7.8,8157
3748,2015-10-13,13,1,packaged fruit/vegetables,3.5,Fresh Food,3.5,10236
4655,2015-03-31,2,2,whole milk,1.8,Dairy,3.6,13665
1827,2015-05-01,57,3,meat,8.5,Fresh Food,25.5,3057
2485,2015-02-17,66,1,onions,1.3,Fresh Food,1.3,5528
4683,2015-01-15,9,2,frankfurter,5.5,Fresh Food,11.0,13789
4358,2015-11-06,8,2,beef,19.5,Fresh Food,39.0,12564
1931,2015-10-09,8,3,beef,19.5,Fresh Food,58.5,3474
2490,2015-12-18,19,1,sausage,3.1,Fresh Food,3.1,5541
4842,2015-12-08,10,3,chicken,7.2,Fresh Food,21.6,14419
4616,2015-01-01,25,1,canned beer,1.1,Beverages,1.1,13514
2810,2015-09-22,19,2,sausage,3.1,Fresh Food,6.2,6768
2785,2015-10-18,1,2,tropical fruit,7.8,Fresh Food,15.6,6664
3591,2015-07-20,9,2,frankfurter,5.5,Fresh Food,11.0,9655
3896,2015-09-10,19,2,sausage,3.1,Fresh Food,6.2,10792
